:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk3216,,,today,review of 'Semantic Metrics Alignment' section,Task
tk3217,,,this morning,draft annotator agreement table,Task
tk3218,,,2023-05-16,final consolidation meeting,Task
tk3219,,,2023-05-14,additional supporting figures or dataset references,Task
tk1330,,,,collaborative refinement of the data/code transparency statement,Task
tk1332,,,,reviewing the Overleaf project's Introduction and Evaluation sections,Task
tk1333,,,,writing a dual-publishing practices summary,Task
tk1334,,,,creating a full manuscript draft by end-October,Task
tk2823,,,2023-08-21,final review of Methods and Novelty sections,Task
tk2824,,,2023-08-25,full review,Task
tk2825,,,,proofreading the consolidated version,Task
tk2826,,,,ensure submission formatting aligns with JCDL 2023 requirements,Task
tk507,,,2019-02-11,assemble a summary slide deck,Task
tk508,,,,assist with the corpus normalization section,Task
tk509,,,,propose reproducibility standards in community tutorials,Task
tk4264,,,,,Task
tk4265,,,,,Task
tk4267,,,2023-11-10T18:00:00Z,complete inline comments or accept suggested changes,Task
tk4268,,,2023-11-10T20:00:00Z,upload updated integrated master document,Task
tk4269,,,2023-11-11,online JOCCH submission,Task
tk4270,,,2023-11-11,circulate completed cover letter,Task
tk1493,,,2019-09-26,finalize registration and indicate participation,Task
tk1494,,,2019-09-21,submit minor post-acceptance corrections,Task
tk971,,,2019-02-18,"submit clean, camera-ready version",Task
tk972,,,,provide two additional references to recent cross-domain historical corpora,Task
tk974,,,,,Task
tk4517,,,later this week,contributing bullet points to the new Google Doc,Task
tk4518,,,,drafting a preliminary comparative assessment,Task
tk4519,,,,finalizing the outline and next steps,Task
tk1809,,,2023-08-23,integration of workflow figures,Task
tk1810,,,2023-08-23,access to finalized supplementary materials,Task
tk1811,,,2023-08-23,review of main manuscript figures and supplementary diagrams,Task
tk1812,,,2023-08-23,"maintain consistency in vignette format, captioning, and terminology",Task
tk1813,,,2023-08-23,spot-checking Bengali and Hindi/Urdu examples,Task
tk1814,,,2023-08-23,compliance check against JOCCH reproducibility and data/code access checklist,Task
tk1815,,,2023-08-23,awaiting final clearance from IACS ethics/legal officers,Task
tk1816,,,2023-08-24,group review of the complete manuscript,Task
tk1817,,,2023-08-31,full submission package before the end-of-month deadline,Task
tk1637,,,2022-07-14,correspondence with ACL committee,Task
tk2770,,,,funding calls preparation,Task
tk2771,,,,updating EU/H2019 funding table,Task
tk2773,,,,summarizing ACL papers,Task
tk2774,,,,literature review,Task
tk2775,,,,grant proposal scoping,Task
tk2776,,,,finalizing core messages for conference abstract,Task
tk2777,,,,parallel journal submission discussion,Task
tk2778,,,,reviewing shared document,Task
tk2779,,,,flagging items needing collective attention,Task
tk1022,,,within 7 business days,pre-publication checklist,Task
tk1023,,,prior to online publication,galley proof approval,Task
tk1024,,,promptly,complete conflict of interest and authorship declarations,Task
tk1025,,,within the next 72 hours,notify of last-minute corrections,Task
tk2403,,,,schedule focus session for integrating live demo and engagement components,Task
tk2404,,,,provide detailed feedback on preliminary agenda,Task
tk2405,,,,share insights from the North American side,Task
tk2407,,,2023-05-15,review and provide margin comments on research note outline,Task
tk2408,,,,upload document for review,Task
tk2409,,,,keep communication open regarding scheduling shifts,Task
tk960,,,2023-04-04,completion of the finalized compliance protocol document,Task
tk961,,,2023-04-04,review and advise on additional details or clarifications,Task
tk962,,,2023-04-07,full consolidation for the upcoming team review,Task
tk203,,,2019-05-23,verify integration and display of figures,Task
tk204,,,2019-05-23,circulate final comments,Task
tk3790,,,2022-05-10,signing copyright form,Task
tk3791,,,2022-05-10,completing presenter information,Task
tk3792,,,2022-05-14,uploading supplementary materials,Task
tk3793,,,2022-05-14,final validation screen,Task
tk1835,,,2023-08-28,reviewing README and compliance statements,Task
tk1836,,,2023-08-28,checking in-text references,Task
tk1837,,,2023-08-28,verifying hyperlink functionality,Task
tk1838,,,2023-08-28,internal sign-off,Task
tk1839,0.8388,"['tk3491', 'tk3497', 'tk364', 'tk408', 'tk419', 'tk768']",2023-08-28,upload the final version and accompanying response letter to JOCCH (formal upload to JOCCH),Task
tk3585,,,2023-11-15,final feedback on navigation table and harmonized annotation framework,Task
tk1046,,,,"update ORCID, institutional webpages, and departmental repositories",Task
tk1047,,,,prepare a short summary for departmental news bulletins and public-facing platforms,Task
tk1048,,,,coordinate a Twitter/X and LinkedIn post,Task
tk1049,,,,explore the possibility of a feature on the IACS/Stanford/Oxford news sites or newsletters,Task
tk1050,,,,organize a brief online presentation or webinar in September,Task
tk3097,0.7829,['tk3045'],TBD,rehearsal session (joint rehearsal),Task
tk3099,,,TBD,preparing Q&A tip-sheet,Task
tk3291,0.7954,['tk3288'],2023-06-27,review data availability and licensing statements (data and licensing disclosures review),Task
tk3293,,,2023-06-27,"review affiliations, citation formatting, acknowledgments, and institutional footers",Task
tk3294,,,2023-06-27,"review author information, ORCIDs, and overall typesetting",Task
tk3295,,,2023-06-27,submit inputs and suggestions on the proof correction form,Task
tk3148,,,2021-08-02,audience feedback review,Task
tk3149,,,2021-08-02,technical and presentation reflections,Task
tk3150,0.8093,['tk3144'],2021-08-02,Engagements with New Collaborators (collaborator follow-up),Task
tk3151,,,2021-08-02,next publication target discussion,Task
tk3152,,,2021-05-05,circulate refined outline for manuscript,Task
tk3153,,,2021-08-02,draft outreach emails for new collaborations,Task
tk3154,,,2021-05-15,organize group writing sprint,Task
tk3155,,,2021-05-05,coordinate final decision and provide detailed timeline,Task
tk3232,,,,,Task
tk2181,,,today,preparations for JCDL bulletin,Task
tk2182,,,tomorrow,"submit consolidated quotes, summary statements, and visuals to JCDL communications team",Task
tk2183,,,today,upload introductory project blurbs or additional images,Task
tk2184,,,after newsletter publication,reconvene for a brief call to strategize media follow-up and discuss upcoming conference presentations,Task
tk1593,,,2021-06-11,camera-ready review session,Task
tk1594,,,2021-06-10,upload updated bio,Task
tk1595,,,2021-06-11,confirm compliance with ACL guidelines,Task
tk1596,,,2021-06-11,slide-by-slide review,Task
tk1597,,,2021-06-11,update and approve supplementary materials,Task
tk1598,,,2021-06-11,final assignment of action items and submission timeline,Task
tk1924,,,2022-10-09,confirm meeting slot,Task
tk1925,,,2022-10-09,circulate fresh Google Meet link and updated calendar invite,Task
tk1926,,,2022-10-16,pre-clearing outreach materials,Task
tk1927,,,2022-10-16,coordinate standby response,Task
tk1928,,,2022-10-16,brief media team about possible short-notice adjustments,Task
tk1929,,,2022-10-16,supplement Q&A briefing with clarifications on historical data handling,Task
tk1360,,,2023-10-15,policy review,Task
tk1364,,,,,Task
tk1365,,,,,Task
tk1983,,,,preparing the 'Unified_PressQuery_ResponseTemplate_with_ScenarioAnnex.docx',Task
tk1984,,,,distribution across IACS,Task
tk1985,,,,coordinating at Stanford,Task
tk1986,0.8216,['tk1995'],,relaying early feedback from IACS communications team (sharing feedback from the IACS communications team),Task
tk1987,,,,reconvening to append updates to the scenario annex,Task
tk1633,,,2022-07-10,proofreading and final metadata check,Task
tk1635,,,2022-07-14,camera-ready final corrections,Task
tk1261,,,,uploading finalized IACS dataset citation guidelines,Task
tk1262,,,,incorporating core citation example into FAQ and README,Task
tk1263,,,,,Task
tk1264,,,,flagging areas in schema template for additional context,Task
tk1265,,,,completing final checks by end of day,Task
tk1266,,,,submitting substantial changes or additional queries,Task
tk1267,,,,consolidating the full knowledge base package,Task
tk1268,,,,executing a thorough internal review on schedule for the 28 September feedback round,Task
tk394,,,2021-12-17,finalizing caption for Figure 3,Task
tk395,,,2021-12-20,internal compilation,Task
tk396,,,,reviewing updated caption and tabular summary,Task
tk3912,,,2023-04-15,section reviews,Task
tk3913,,,2023-04-15,dataset hosting,Task
tk3914,,,2023-04-15,survey finalization,Task
tk3915,,,2023-04-15,submission target and timeline,Task
tk3916,,,2023-04-28,prepare legal notice template,Task
tk3917,0.8004,['tk3923'],2023-05-05,cross-validate meta-annotations and finalize dataset documentation (cross-validation workflow for meta-annotations),Task
tk3918,,,2023-06-02,first full paper draft,Task
tk3919,,,2024-07-01,submission by JOCCH dataset note deadline,Task
tk4395,0.8356,['tk4398'],2023-03-08,upload of the revised Chilean and Japanese compliance subsections (revising compliance sections),Task
tk4396,,,2023-03-13,finalizing content,Task
tk4397,0.8064,"['tk2415', 'tk802']",2023-03-12,providing feedback on the draft,Task
tk1599,,,2023-06-10,uploading updated bio,Task
tk1600,,,,increasing resolution and enhancing contrast of slide figures,Task
tk1601,,,,expanding model bias coverage in Q&A document,Task
tk1602,,,,coordinating for additional signatures for institutional compliance,Task
tk1603,,,,double-checking presenter bios for interdisciplinary spirit,Task
tk495,,,,document key lessons learned,Task
tk496,,,within the next two weeks,contribute a summary on respective sub-areas,Task
tk497,,,,schedule a short call in early April to discuss and consolidate these highlights,Task
tk2754,,,2022-08-11,drafting entries on selected papers,Task
tk2755,0.8091,"['tk2767', 'tk3519']",2022-08-10,indicating availability in Doodle poll (completing the Doodle poll),Task
tk2756,,,2022-08-10,populating funding opportunities section,Task
tk2757,,,2022-08-12,providing EU or H2019 opportunities,Task
tk2758,,,2022-08-12,flagging additional methodological frameworks or evaluation resources,Task
tk3197,,,,upload of the “HistoricData_AnnotationGuidelines_v1.pdf” appendix draft,Task
tk3198,,,2023-05-10,review of the appendix,Task
tk3199,,,2023-05-10,finalization of Related Work and Semantic Metrics Alignment sections,Task
tk3200,0.9615,['tk3203'],,integration of section review,Task
tk3202,,,,confirming diagrammatic cross-links and harmonizing terminology,Task
tk3204,,,,advising on balance between methodological detail and practical guidance,Task
tk345,,,2019-09-01,draft 'Limitations and Future Work',Task
tk346,,,2019-09-02,distribute final annotator agreement table,Task
tk347,,,2019-09-01,circulate compliance appendix draft,Task
tk348,0.8155,['tk954'],2019-09-15,integrating all section inputs into the response letter (integrate inputs and update the response letter),Task
tk349,,,2019-09-07,internal review of all segments,Task
tk350,,,2019-09-15,consolidate and finalize the full manuscript plus response letter,Task
tk351,,,2019-09-03,confirm consistency with European library licensing standards,Task
tk3782,,,,addressing compliance checklist items,Task
tk3784,,,,reviewing and certifying metadata,Task
tk3785,,,,revalidating supplementary materials,Task
tk3786,,,,integrating graphical abstract,Task
tk3731,,,2023-03-03,editing Section 4.3,Task
tk3732,,,,accessibility of supplementary datasets,Task
tk3733,,,,graphical assets and compliance checks,Task
tk3734,,,,drafting official confirmation note to ACL,Task
tk3735,,,,incorporating final points in manuscript updates,Task
tk3736,0.8436,['tk3746'],2023-03-09,internal completion deadline,Task
tk2139,,,,receive formal approval from press offices,Task
tk2140,,,,adjudication meeting for editorial changes,Task
tk2141,,,,align on announcement timing,Task
tk2844,,,2021-05-06,prepare camera-ready version,Task
tk2845,,,2021-05-06,condense Related Work section,Task
tk2846,,,2021-05-06,draft new sub-paragraph for conclusion,Task
tk2847,,,2021-11-25,review detailed reviewer feedback,Task
tk2848,,,2021-12-01,schedule Zoom meeting for final review,Task
tk3159,,,2023-05-03,expand Related Work section,Task
tk3160,,,2023-05-06,coordinate with Michael on Semantic Metrics Alignment,Task
tk3161,,,2023-05-10,draft initial sections,Task
tk3162,,,2023-05-06,schedule sync with Michael,Task
tk1408,0.8356,"['tk1411', 'tk1439', 'tk341', 'tk352', 'tk4275', 'tk818']",2023-01-24,revise structure and language for clarity of Compliance Appendix (review compliance appendix),Task
tk1409,,,2023-01-24,annotation provenance improvements,Task
tk1410,0.7886,"['tk1453', 'tk1795']",2023-01-24,verify formatting and cross-section consistency (formatting and section cross-check),Task
tk308,,,,validating linkage between technical validation summary and expanded contextual notes,Task
tk309,,,,final PDF assembly or online submission portal entry,Task
tk310,,,2023-10-11,group sign-off,Task
tk2252,,,2023-04-06,review draft Oxford press note,Task
