:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk1890,,,,updated timeline for internal review and pre-submission checks,Task
tk1891,0.8449,"['tk1892', 'tk3797', 'tk3814']",,final review and harmonization of evaluation metrics—balancing quantitative and qualitative methodologies for historical NLP resource validation,Task
tk1893,,,,"confirmation of author order, roles, and final wording of the funding statement and acknowledgments",Task
tk1894,,,,"policy and process review: Embargo/restricted corpus access, compliance with IACS and UK/Stanford standards",Task
tk1895,,,,"timeline review: updated milestones for the first complete draft, pre-submission checklist, and revised ACL resource track deadlines",Task
tk1896,,,,"open discussion: outstanding issues, next action items, assignment of drafting/editorial responsibilities ahead of internal review",Task
tk1898,,,,author order and funding statement,Task
tk1899,0.8728,"['tk1919', 'tk1926']",,revised IACS embargo and release note within the Supplementary Materials/Compliance section (compliance and embargo policy),Task
tk1900,,,2023-10-27,timeline revision,Task
tk1901,,,2023-10-15,policy review,Task
tk1902,,,2023-10-18,update respective sections on Overleaf,Task
tk1903,,,,resolution of reviewer access to embargoed datasets,Task
tk1904,,,,coordination of Overleaf comments for outstanding references and section assignments,Task
tk1906,,,,annotate dual-archiving protocols on Overleaf,Task
tk1907,,,,complete funding and acknowledgments section,Task
tk1908,,,,cross-review Impact/Related Work for dual-publishing synthesis,Task
tk1909,,,,revise embargo note,Task
tk1910,,,,add comparative note referencing UKRI and Stanford protocols,Task
tk1911,,,,3-day circulation for internal review and compliance checks,Task
tk1915,0.8486,['tk1918'],,dual-archiving and embargo protocol annotations (dual-archiving and embargo annotation segments),Task
tk1916,,,,"Overleaf annotations consolidating the UKRI, Oxford, and Stanford best practices",Task
tk1917,,,,mapping to the ACL checklist,Task
tk1920,,,2025-10-18,IACS policy review,Task
tk1921,,,,edits to the Impact and Supplementary sections,Task
tk1922,,,,"final, integrated read-through to harmonize language and reviewer-facing messaging",Task
tk1923,,,,brief sync-up to cross-check the harmonization of compliance statements,Task
tk1924,,,,finalize contributions to the Results and Acknowledgments sections,Task
tk1925,,,,internal manuscript circulation,Task
tk1927,,,2019-10-18,final integrated read-through,Task
tk1928,,,,ongoing edits to the Results and Acknowledgments,Task
tk1929,,,2019-10-19,coordinate a brief 30-minute Zoom session on 19 October to review harmonized compliance language and resolve lingering points,Task
tk1930,,,,harmonizing the compliance narrative and completing the embargo/release protocol review on Overleaf,Task
tk1931,,,,integrated read-through focusing on harmonized compliance language and section transitions,Task
tk1932,,,,final comments on Results and Acknowledgments,Task
tk1933,0.8041,['tk881'],,confirmation of supplementary material format and submission checklist (Complete and check ancillary submission files),Task
tk1934,,,,assignment of last internal review responsibilities and timeline for formal internal circulation to all authors,Task
tk1935,,,,final author check-ins before internal circulation,Task
tk1937,0.8039,['tk4002'],2019-10-23,sign off on the submission checklist,Task
tk1938,,,2019-11-04,planned ACL submission,Task
tk1939,,,,Revise “synthetic sample” language and double-check UKRI compliance note,Task
tk1940,,,,Verify Results section numerics/annotation stats and finalize supplementary checklist,Task
tk1941,,,,Apply minor editorial and formatting fixes and manage Overleaf snapshot for internal sign-off,Task
tk1942,,,,Final check of Supplementary Compliance doc before upload,Task
tk1943,,,2019-10-22,Confirm completion of designated action items in Overleaf,Task
tk1944,,,,revisions to the “synthetic preview sample” section in the Supplementary Materials,Task
tk1945,,,,,Task
tk1946,,,,cross-verifying the statistics in the Results section,Task
tk1947,,,,final compliance review,Task
tk1949,,,2025-10-23,submission checklist sign-off,Task
tk1951,,,,circulate the submission package to all co-authors,Task
tk1952,,,2025-11-04,final review ahead of the 4 November deadline,Task
tk1955,,,,updated annotations on the manuscript’s compliance sections and supplementary materials,Task
tk1957,,,,sharing the final submission package for a last confirmation email before formal upload to the ACL system,Task
tk1959,,,,resource-sharing under ACL resource track and multi-institutional guidelines,Task
tk1960,,,,statistical summaries and annotation process documentation,Task
tk1961,,,,orchestrating multi-stage coordination,Task
tk1962,,,2020-10-26,review packaged files,Task
tk1965,,,,system upload,Task
tk1967,0.9021,['tk5915'],,tracking paper’s progress through the review process (manuscript progress through review workflow),Task
tk1968,0.7973,"['tk2279', 'tk2298', 'tk2299', 'tk2304']",,watch for last-minute technical notifications from the ACL committee (monitor notifications from ACL and relay updates),Task
tk1969,,,2019-06-16,pre-review revision,Task
tk1970,,,2022-01-15,notification of review outcome,Task
tk1971,,,2019-09-14,"revised, camera-ready version submission",Task
tk1973,,,,prepare a draft of the revised annotation provenance section,Task
tk1974,,,,review both the language and structure of the compliance appendix,Task
tk1975,0.8086,"['tk1980', 'tk2024', 'tk2035']",,comprehensive check of manuscript formatting and cross-referencing (formatting and section cross-check),Task
tk1976,0.8248,['tk4914'],2021-02-07,complete our team’s internal review (completion of internal review),Task
tk1977,,,2021-02-15,15 February submission deadline,Task
tk1978,0.8486,"['tk1981', 'tk1992', 'tk2010', 'tk5660']",2025-01-24,revise Compliance Appendix structure and language (compliance appendix revision),Task
tk1979,,,,annotation provenance improvements,Task
tk1982,,,,identifying historical reference samples,Task
tk1983,,,,rephrasing language in Section 4 as you elaborate the annotation provenance,Task
tk1984,0.8145,"['tk1985', 'tk4069']",2025-01-24,"updating the figure/table links, reference list, and ensuring alignment with the current ACL camera-ready template (Final Proofreading and Formatting Checks)",Task
tk1986,,,,parallel review focusing on section numbering and compliance with the latest conference guidelines,Task
tk1987,,,2019-02-15,final formatting,Task
tk1988,,,,revision draft for Section 4,Task
tk1989,,,,"historical context verifications and linguistic precision, particularly around the annotation provenance expansion",Task
tk1991,0.8373,"['tk4738', 'tk4739', 'tk5175']",,ensure adherence to ACL2024 formatting (formatting review),Task
tk1993,,,,"additional compliance documents or author forms (copyright, checklist revisions, etc.)",Task
tk1994,,,,Action Item Review,Task
tk1995,,,,recapitulation of revision feedback from the ACL reviewers,Task
tk1996,,,,"Confirmation of individual responsibilities (Section 4 rewrite, compliance appendix, formatting and cross-referencing)",Task
tk1997,,,,Revision Deadlines & Internal Milestones,Task
tk1998,,,2019-02-07,Agreeing on timeframes for section drafts and internal feedback cycles,Task
tk1999,,,2019-02-14,final Overleaf integration and pre-submission checks,Task
tk2000,,,,Outstanding Compliance & Administrative Tasks,Task
tk2001,,,,"Checklist for copyright, updated co-author metadata, and any new conference forms",Task
tk2002,,,,monitor and upload compliance and administrative items via Softconf,Task
tk2003,,,,Discussion of Possible Bottlenecks or Additional Edits,Task
tk2004,,,,aligning annotation provenance with compliance notes,Task
tk2005,,,,Next Steps and Wrap-Up,Task
tk2006,,,,Confirming communication channel (email/Slack) for interim queries,Task
tk2007,,,,Scheduling a short follow-up check-in before camera-ready submission,Task
tk2009,,,2021-01-26,draft expanded and clarified Section 4 - Annotation Provenance,Task
tk2011,,,2021-01-25,Formatting & Cross-Referencing parallel reviews,Task
tk2012,,,2021-01-30,upload all section drafts to Overleaf,Task
tk2013,,,2021-01-31,internal comprehensive review and feedback round,Task
tk2014,,,2021-02-08,"final integration, administrative form preparation, and upload checks",Task
tk2015,,,,review updated copyright/licensing forms,Task
tk2016,,,,verify all co-author and institutional metadata in submission portal,Task
tk2017,,,,oversee generation and cross-checking of compliance checklist and camera-ready PDF,Task
tk2018,,,,coordinate draft harmonization between Section 4 and compliance appendix,Task
tk2019,,,,explore template tools and investigate latest ACL macros for Overleaf,Task
tk2020,,,,circulate section drafts and provide written feedback in Overleaf comments,Task
tk2021,,,2021-02-13,brief follow-up email check-in to confirm camera-ready upload and administrative completion,Task
tk2022,,,2021-02-15,complete camera-ready upload and administrative tasks,Task
tk2025,,,,finalize draft,Task
tk2026,,,2019-01-28,insert comments or suggestions in Overleaf,Task
tk2027,,,,planned internal review round,Task
tk2028,,,2025-01-29,leave specific comments and suggestions directly in Overleaf,Task
tk2029,,,,finalize this important section for ACL,Task
tk2031,0.8394,"['tk4417', 'tk4427']",2025-05-11,internal peer review phase,Task
tk2032,,,2019-02-01,template and section number review,Task
tk2033,0.7857,"['tk1954', 'tk2041', 'tk299', 'tk5134']",2019-02-05,logging final comments or minor corrections in Overleaf (final Overleaf edits),Task
tk2034,,,2019-02-12,harmonization before the integration phase,Task
tk2036,,,,checks of ACL 2021 camera-ready manuscript,Task
tk2037,,,,double-check auto-generated labels in the compliance checklist subsection,Task
tk2038,,,,,Task
tk2039,,,,insert new resource URLs in the shared reference file,Task
tk2040,,,2021-02-05,log minor corrections directly in Overleaf,Task
tk2042,0.8248,"['tk2045', 'tk2051', 'tk2591']",2019-02-10,harmonization phase for ACL 2021 camera-ready submission,Task
tk2043,,,,administrative preparation in Softconf,Task
tk2044,,,2019-02-15,ACL official deadline,Task
tk2046,,,,unifying the manuscript’s terminology and ensuring consistency between main text and appendices,Task
tk2047,0.86,['tk2052'],,confirm whether the “synthetic instance generation protocol” description in the compliance appendix matches the latest text in Section 4 (line-by-line check of the “synthetic instance generation protocol” discussion),Task
tk2048,,,2021-02-09,"final scan for remaining template or macro issues, especially around reference list formatting or supplementary material links",Task
tk2050,,,2021-02-12,"final integration, PDF validation, and Softconf upload",Task
